TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
994,2023-01-01 11:59:34,61,1877,89.87,43174,0,0,0
995,2023-01-01 12:00:20,432,1687,17.98,43220,0,0,0
996,2023-01-01 12:00:39,230,1251,66.63,43239,0,0,0
997,2023-01-01 12:00:41,810,1210,87.58,43241,0,0,0
998,2023-01-01 12:00:47,976,1905,72.17,43247,0,0,0
999,2023-01-01 12:00:57,561,1211,156.45,43257,0,0,0
1000,2023-01-01 12:01:16,736,706,19.02,43276,0,0,0
1001,2023-01-01 12:01:33,571,735,67.08,43293,0,0,0
1002,2023-01-01 12:02:55,495,1010,42.78,43375,0,0,0
1003,2023-01-01 12:03:43,997,1590,50.85,43423,0,0,0
1004,2023-01-01 12:04:12,798,433,47.89,43452,0,0,0
1005,2023-01-01 12:04:25,598,1965,70.22,43465,0,0,0
1006,2023-01-01 12:04:34,929,869,36.88,43474,0,0,0
1007,2023-01-01 12:04:48,749,1481,48.99,43488,0,0,0
1008,2023-01-01 12:05:19,129,1463,85.25,43519,0,0,0
1009,2023-01-01 12:05:22,454,1186,86.71,43522,0,0,0
1010,2023-01-01 12:05:37,813,868,91.15,43537,0,0,0
1011,2023-01-01 12:05:40,14,404,63.93,43540,0,0,0
1012,2023-01-01 12:06:20,666,806,35.58,43580,0,0,0
1013,2023-01-01 12:06:34,306,1849,49.6,43594,0,0,0
1014,2023-01-01 12:07:04,972,1374,12.66,43624,0,0,0
1015,2023-01-01 12:07:32,597,1489,98.02,43652,0,0,0
1016,2023-01-01 12:07:46,210,1006,26.64,43666,0,0,0
1017,2023-01-01 12:07:53,81,1183,68.72,43673,0,0,0
1018,2023-01-01 12:08:15,390,1437,6.0,43695,0,0,0
1019,2023-01-01 12:08:19,490,1753,43.91,43699,0,0,0
1020,2023-01-01 12:09:49,824,1898,16.24,43789,0,0,0
1021,2023-01-01 12:10:22,608,741,32.97,43822,0,0,0
1022,2023-01-01 12:10:40,791,1465,78.7,43840,0,0,0
1023,2023-01-01 12:10:48,453,861,125.07,43848,0,0,0
1024,2023-01-01 12:10:56,485,456,16.39,43856,0,0,0
1025,2023-01-01 12:11:13,894,1433,17.63,43873,0,0,0
1026,2023-01-01 12:11:22,170,1743,0.92,43882,0,0,0
1027,2023-01-01 12:11:31,471,1268,26.2,43891,0,0,0
1028,2023-01-01 12:11:39,499,961,131.22,43899,0,0,0
1029,2023-01-01 12:11:51,881,1400,7.02,43911,0,0,0
1030,2023-01-01 12:12:11,673,1668,9.69,43931,0,0,0
1031,2023-01-01 12:13:04,684,1601,71.48,43984,0,0,0
1032,2023-01-01 12:13:24,328,1060,98.33,44004,0,0,0
1033,2023-01-01 12:13:25,423,1340,18.1,44005,0,0,0
1034,2023-01-01 12:13:44,521,905,79.06,44024,0,0,0
1035,2023-01-01 12:13:53,766,653,123.95,44033,0,0,0
1036,2023-01-01 12:15:13,435,1830,28.41,44113,0,0,0
1037,2023-01-01 12:15:31,681,629,52.19,44131,0,0,0
1038,2023-01-01 12:17:21,493,580,4.21,44241,0,0,0
1039,2023-01-01 12:17:36,781,1445,48.29,44256,0,0,0
1040,2023-01-01 12:18:24,531,1623,52.27,44304,0,0,0
1041,2023-01-01 12:18:33,237,1051,29.85,44313,0,0,0
1042,2023-01-01 12:18:57,960,1806,95.75,44337,0,0,0
1043,2023-01-01 12:19:15,818,1432,60.34,44355,0,0,0
1044,2023-01-01 12:19:37,582,592,105.08,44377,0,0,0
1045,2023-01-01 12:19:48,694,703,11.67,44388,0,0,0
1046,2023-01-01 12:19:58,81,1188,12.07,44398,0,0,0
1047,2023-01-01 12:19:59,526,428,27.88,44399,0,0,0
1048,2023-01-01 12:21:39,953,206,29.29,44499,0,0,0
1049,2023-01-01 12:21:39,510,1896,35.06,44499,0,0,0
1050,2023-01-01 12:21:43,248,665,58.56,44503,0,0,0
1051,2023-01-01 12:21:50,114,970,33.19,44510,0,0,0
1052,2023-01-01 12:22:22,274,125,34.69,44542,0,0,0
1053,2023-01-01 12:22:48,537,1633,22.25,44568,0,0,0
1054,2023-01-01 12:23:21,144,1394,91.38,44601,0,0,0
1055,2023-01-01 12:23:47,885,1252,20.88,44627,0,0,0
1056,2023-01-01 12:24:10,683,872,81.77,44650,0,0,0
1057,2023-01-01 12:24:12,832,1679,20.83,44652,0,0,0
1058,2023-01-01 12:24:19,519,1798,86.29,44659,0,0,0
1059,2023-01-01 12:24:34,135,49,24.03,44674,0,0,0
1060,2023-01-01 12:24:50,300,831,74.95,44690,0,0,0
1061,2023-01-01 12:24:58,759,323,50.89,44698,0,0,0
1062,2023-01-01 12:26:03,561,1211,90.89,44763,0,0,0
1063,2023-01-01 12:27:09,290,629,55.77,44829,0,0,0
1064,2023-01-01 12:27:31,297,991,79.56,44851,0,0,0
1065,2023-01-01 12:27:36,629,33,18.32,44856,0,0,0
1066,2023-01-01 12:28:37,410,1731,63.35,44917,0,0,0
1067,2023-01-01 12:28:38,988,677,109.35,44918,0,0,0
1068,2023-01-01 12:29:18,168,328,155.53,44958,0,0,0
1069,2023-01-01 12:29:24,380,1375,28.19,44964,0,0,0
1070,2023-01-01 12:30:59,759,1273,49.76,45059,0,0,0
1071,2023-01-01 12:31:03,7,1036,78.36,45063,0,0,0
1072,2023-01-01 12:31:09,786,494,3.08,45069,0,0,0
1073,2023-01-01 12:31:30,395,1051,94.71,45090,0,0,0
1074,2023-01-01 12:31:55,939,1211,85.54,45115,0,0,0
1075,2023-01-01 12:32:36,781,455,63.28,45156,0,0,0
1076,2023-01-01 12:32:37,655,1936,108.09,45157,0,0,0
1077,2023-01-01 12:33:30,154,241,35.96,45210,0,0,0
1078,2023-01-01 12:33:33,773,1613,86.32,45213,0,0,0
1079,2023-01-01 12:34:08,308,581,3.26,45248,0,0,0
1080,2023-01-01 12:34:37,222,818,82.15,45277,0,0,0
1081,2023-01-01 12:35:20,695,460,98.56,45320,0,0,0
1082,2023-01-01 12:36:58,671,1862,31.9,45418,0,0,0
1083,2023-01-01 12:37:13,917,1292,92.72,45433,0,0,0
1084,2023-01-01 12:37:58,638,1816,77.91,45478,0,0,0
1085,2023-01-01 12:38:00,360,518,27.96,45480,0,0,0
1086,2023-01-01 12:38:04,874,1006,55.89,45484,0,0,0
1087,2023-01-01 12:38:07,267,1009,7.37,45487,0,0,0
1088,2023-01-01 12:38:21,540,1367,85.96,45501,0,0,0
1089,2023-01-01 12:38:40,33,277,67.76,45520,0,0,0
1090,2023-01-01 12:38:50,764,528,50.61,45530,0,0,0
1091,2023-01-01 12:39:10,148,1040,22.41,45550,0,0,0
1092,2023-01-01 12:39:58,424,1661,20.6,45598,0,0,0
1093,2023-01-01 12:40:33,466,110,42.1,45633,0,0,0
1094,2023-01-01 12:40:49,570,278,22.66,45649,0,0,0
1095,2023-01-01 12:41:38,302,1560,0.59,45698,0,0,0
1096,2023-01-01 12:42:05,915,433,36.46,45725,0,0,0
1097,2023-01-01 12:42:54,92,1234,80.73,45774,0,0,0
1098,2023-01-01 12:43:04,537,951,80.19,45784,0,0,0
1099,2023-01-01 12:43:07,914,777,14.6,45787,0,0,0
1100,2023-01-01 12:43:59,524,1966,32.56,45839,0,0,0
1101,2023-01-01 12:44:45,30,276,42.79,45885,0,0,0
1102,2023-01-01 12:44:56,149,610,23.74,45896,0,0,0
1103,2023-01-01 12:45:14,808,1462,4.19,45914,0,0,0
1104,2023-01-01 12:45:52,637,975,36.55,45952,0,0,0
1105,2023-01-01 12:46:09,635,1013,29.81,45969,0,0,0
1106,2023-01-01 12:46:41,197,580,21.31,46001,0,0,0
1107,2023-01-01 12:47:23,149,102,46.85,46043,0,0,0
1108,2023-01-01 12:47:47,457,107,15.92,46067,0,0,0
1109,2023-01-01 12:48:03,450,1857,100.93,46083,0,0,0
1110,2023-01-01 12:48:14,594,682,40.08,46094,0,0,0
1111,2023-01-01 12:48:33,585,476,90.45,46113,0,0,0
1112,2023-01-01 12:48:34,776,1942,73.99,46114,0,0,0
1113,2023-01-01 12:50:27,67,194,112.24,46227,0,0,0
1114,2023-01-01 12:50:33,750,930,92.03,46233,0,0,0
1115,2023-01-01 12:51:02,762,932,42.75,46262,0,0,0
1116,2023-01-01 12:51:03,717,318,61.78,46263,0,0,0
1117,2023-01-01 12:51:14,516,442,68.25,46274,0,0,0
1118,2023-01-01 12:51:17,279,1363,109.15,46277,0,0,0
1119,2023-01-01 12:53:04,277,216,18.68,46384,0,0,0
1120,2023-01-01 12:54:17,811,1208,26.84,46457,0,0,0
1121,2023-01-01 12:54:49,671,1773,27.16,46489,0,0,0
1122,2023-01-01 12:55:00,247,1395,9.65,46500,0,0,0
1123,2023-01-01 12:55:27,924,310,75.34,46527,0,0,0
1124,2023-01-01 12:56:27,497,1924,29.6,46587,0,0,0
1125,2023-01-01 12:56:31,325,132,61.95,46591,0,0,0
1126,2023-01-01 12:57:22,461,837,3.94,46642,0,0,0
1127,2023-01-01 12:57:30,321,760,33.22,46650,0,0,0
1128,2023-01-01 12:57:40,32,141,85.36,46660,0,0,0
1129,2023-01-01 12:58:02,864,1866,59.85,46682,0,0,0
1130,2023-01-01 12:59:09,695,1761,49.88,46749,0,0,0
1131,2023-01-01 12:59:24,319,495,80.72,46764,0,0,0
1132,2023-01-01 12:59:47,361,381,134.68,46787,0,0,0
1133,2023-01-01 13:00:08,405,420,45.11,46808,0,0,0
1134,2023-01-01 13:00:56,369,1842,98.13,46856,0,0,0
1135,2023-01-01 13:01:39,435,1677,39.73,46899,0,0,0
1136,2023-01-01 13:02:40,472,1648,47.39,46960,0,0,0
1137,2023-01-01 13:03:41,726,1275,80.11,47021,0,0,0
1138,2023-01-01 13:03:50,314,119,48.97,47030,0,0,0
1139,2023-01-01 13:04:17,716,984,23.98,47057,0,0,0
1140,2023-01-01 13:04:29,950,931,27.62,47069,0,0,0
1141,2023-01-01 13:04:41,368,1714,38.05,47081,0,0,0
1142,2023-01-01 13:07:32,686,1873,50.24,47252,0,0,0
1143,2023-01-01 13:08:10,627,787,57.21,47290,0,0,0
1144,2023-01-01 13:08:12,154,788,21.0,47292,0,0,0
1145,2023-01-01 13:08:25,844,151,62.86,47305,0,0,0
1146,2023-01-01 13:08:26,759,1810,43.01,47306,0,0,0
1147,2023-01-01 13:09:08,642,1916,37.11,47348,0,0,0
1148,2023-01-01 13:09:10,615,958,9.82,47350,0,0,0
1149,2023-01-01 13:10:11,811,1208,55.13,47411,0,0,0
1150,2023-01-01 13:10:45,325,366,56.5,47445,0,0,0
1151,2023-01-01 13:11:20,818,1104,43.09,47480,0,0,0
1152,2023-01-01 13:12:16,960,37,101.29,47536,0,0,0
1153,2023-01-01 13:12:36,6,205,10.25,47556,0,0,0
1154,2023-01-01 13:13:11,664,1760,89.7,47591,0,0,0
1155,2023-01-01 13:13:16,466,3,54.81,47596,0,0,0
1156,2023-01-01 13:13:26,530,1778,14.23,47606,0,0,0
1157,2023-01-01 13:13:29,623,1057,94.15,47609,0,0,0
1158,2023-01-01 13:14:30,487,925,74.42,47670,0,0,0
1159,2023-01-01 13:14:42,371,1371,74.4,47682,0,0,0
1160,2023-01-01 13:14:43,119,481,97.64,47683,0,0,0
1161,2023-01-01 13:15:08,472,735,75.99,47708,0,0,0
1162,2023-01-01 13:15:23,841,1291,56.27,47723,0,0,0
1163,2023-01-01 13:16:10,306,940,55.44,47770,0,0,0
1164,2023-01-01 13:16:26,755,968,53.43,47786,0,0,0
1165,2023-01-01 13:16:45,154,1874,48.91,47805,0,0,0
1166,2023-01-01 13:17:03,580,916,185.41,47823,0,0,0
1167,2023-01-01 13:17:16,890,177,112.27,47836,0,0,0
1168,2023-01-01 13:17:41,621,1012,83.93,47861,0,0,0
1169,2023-01-01 13:17:45,261,1096,70.66,47865,0,0,0
1170,2023-01-01 13:17:56,702,992,12.97,47876,0,0,0
1171,2023-01-01 13:18:14,840,1513,75.04,47894,0,0,0
1172,2023-01-01 13:18:18,325,1528,65.2,47898,0,0,0
1173,2023-01-01 13:18:33,782,840,9.76,47913,0,0,0
1174,2023-01-01 13:19:07,448,774,105.83,47947,0,0,0
1175,2023-01-01 13:19:23,693,1572,54.63,47963,0,0,0
1176,2023-01-01 13:19:26,754,245,53.65,47966,0,0,0
1177,2023-01-01 13:20:34,427,625,28.68,48034,0,0,0
1178,2023-01-01 13:21:20,267,35,8.05,48080,0,0,0
1179,2023-01-01 13:21:47,114,567,52.02,48107,0,0,0
1180,2023-01-01 13:22:12,693,1436,29.33,48132,0,0,0
1181,2023-01-01 13:22:50,118,1483,128.21,48170,0,0,0
1182,2023-01-01 13:22:59,765,186,79.68,48179,0,0,0
1183,2023-01-01 13:23:06,653,1407,28.57,48186,0,0,0
1184,2023-01-01 13:23:07,933,1731,58.52,48187,0,0,0
1185,2023-01-01 13:23:48,439,793,30.25,48228,0,0,0
1186,2023-01-01 13:25:23,164,1444,84.24,48323,0,0,0
1187,2023-01-01 13:26:23,109,972,69.45,48383,0,0,0
1188,2023-01-01 13:26:39,55,539,25.08,48399,0,0,0
1189,2023-01-01 13:26:57,665,1745,0.6,48417,0,0,0
1190,2023-01-01 13:27:21,725,123,101.09,48441,0,0,0
1191,2023-01-01 13:27:33,672,441,41.83,48453,0,0,0
1192,2023-01-01 13:28:01,541,1688,22.76,48481,0,0,0
1193,2023-01-01 13:28:03,182,703,43.42,48483,0,0,0
1194,2023-01-01 13:28:19,841,1583,94.26,48499,0,0,0
1195,2023-01-01 13:29:48,930,301,36.04,48588,0,0,0
1196,2023-01-01 13:30:19,117,728,64.39,48619,0,0,0
1197,2023-01-01 13:30:46,94,799,10.94,48646,0,0,0
1198,2023-01-01 13:31:12,392,1035,27.66,48672,0,0,0
1199,2023-01-01 13:32:50,832,1013,66.72,48770,0,0,0
1200,2023-01-01 13:33:00,667,899,30.44,48780,0,0,0
1201,2023-01-01 13:33:43,795,1047,31.22,48823,0,0,0
1202,2023-01-01 13:34:19,123,235,14.18,48859,0,0,0
1203,2023-01-01 13:34:19,88,1807,44.52,48859,0,0,0
1204,2023-01-01 13:34:25,99,1863,10.91,48865,0,0,0
1205,2023-01-01 13:35:26,946,141,74.46,48926,0,0,0
1206,2023-01-01 13:35:46,428,372,12.05,48946,0,0,0
1207,2023-01-01 13:35:52,939,1905,120.04,48952,0,0,0
1208,2023-01-01 13:36:46,263,1017,80.72,49006,0,0,0
1209,2023-01-01 13:36:46,547,164,3.44,49006,0,0,0
1210,2023-01-01 13:37:50,487,497,81.54,49070,0,0,0
1211,2023-01-01 13:37:56,678,210,38.07,49076,0,0,0
1212,2023-01-01 13:42:54,82,1715,11.3,49374,0,0,0
1213,2023-01-01 13:43:13,854,1218,18.71,49393,0,0,0
1214,2023-01-01 13:44:01,564,802,43.37,49441,0,0,0
1215,2023-01-01 13:45:04,636,1154,107.71,49504,0,0,0
1216,2023-01-01 13:46:22,190,357,55.37,49582,0,0,0
1217,2023-01-01 13:46:51,352,463,13.79,49611,0,0,0
1218,2023-01-01 13:47:26,138,236,66.48,49646,0,0,0
1219,2023-01-01 13:49:29,347,1047,26.08,49769,0,0,0
1220,2023-01-01 13:50:25,386,1358,91.27,49825,0,0,0
1221,2023-01-01 13:50:45,4,614,33.64,49845,0,0,0
1222,2023-01-01 13:51:05,792,1239,103.69,49865,0,0,0
1223,2023-01-01 13:51:57,585,617,26.25,49917,0,0,0
1224,2023-01-01 13:52:05,221,441,45.91,49925,0,0,0
1225,2023-01-01 13:52:18,597,355,71.63,49938,0,0,0
1226,2023-01-01 13:52:25,848,786,24.65,49945,0,0,0
1227,2023-01-01 13:52:29,164,518,21.87,49949,0,0,0
1228,2023-01-01 13:52:57,287,654,4.52,49977,0,0,0
1229,2023-01-01 13:53:11,95,1642,124.02,49991,0,0,0
1230,2023-01-01 13:53:16,935,903,3.95,49996,0,0,0
1231,2023-01-01 13:53:39,685,277,105.55,50019,0,0,0
1232,2023-01-01 13:53:41,550,1850,18.51,50021,0,0,0
1233,2023-01-01 13:53:51,112,1377,42.99,50031,0,0,0
1234,2023-01-01 13:53:55,992,434,25.69,50035,0,0,0
1235,2023-01-01 13:54:26,580,567,186.24,50066,0,0,0
1236,2023-01-01 13:55:04,890,1132,129.17,50104,0,0,0
1237,2023-01-01 13:55:08,410,1157,45.86,50108,0,0,0
1238,2023-01-01 13:55:40,132,123,6.92,50140,0,0,0
1239,2023-01-01 13:56:10,615,1473,5.1,50170,0,0,0
1240,2023-01-01 13:56:16,293,1071,178.59,50176,0,0,0
1241,2023-01-01 13:56:29,651,1762,37.07,50189,0,0,0
1242,2023-01-01 13:56:53,230,1994,54.84,50213,0,0,0
1243,2023-01-01 13:56:54,941,981,73.02,50214,0,0,0
1244,2023-01-01 13:56:54,162,1698,99.28,50214,0,0,0
1245,2023-01-01 13:56:58,25,1226,47.68,50218,0,0,0
1246,2023-01-01 13:57:07,923,1514,28.71,50227,0,0,0
1247,2023-01-01 13:57:34,720,1001,106.24,50254,0,0,0
1248,2023-01-01 13:58:10,972,1866,9.96,50290,0,0,0
1249,2023-01-01 13:58:13,100,247,8.78,50293,0,0,0
1250,2023-01-01 13:58:15,702,135,12.56,50295,0,0,0
1251,2023-01-01 13:58:24,171,1958,32.67,50304,0,0,0
1252,2023-01-01 13:58:32,135,1787,76.23,50312,0,0,0
1253,2023-01-01 13:59:16,204,1716,66.94,50356,0,0,0
1254,2023-01-01 13:59:25,150,1829,89.35,50365,0,0,0
1255,2023-01-01 13:59:34,488,1345,14.46,50374,0,0,0
1256,2023-01-01 14:00:35,842,214,9.83,50435,0,0,0
1257,2023-01-01 14:00:49,970,1994,50.12,50449,0,0,0
1258,2023-01-01 14:01:04,482,1538,10.01,50464,0,0,0
1259,2023-01-01 14:02:01,889,48,15.01,50521,0,0,0
1260,2023-01-01 14:02:27,279,1186,32.98,50547,0,0,0
1261,2023-01-01 14:02:30,844,590,82.03,50550,0,0,0
1262,2023-01-01 14:02:45,910,1444,63.91,50565,0,0,0
1263,2023-01-01 14:02:51,221,232,74.65,50571,0,0,0
1264,2023-01-01 14:03:59,339,581,78.51,50639,0,0,0
1265,2023-01-01 14:04:13,423,1429,20.41,50653,0,0,0
1266,2023-01-01 14:04:31,508,1185,69.45,50671,0,0,0
1267,2023-01-01 14:04:33,931,724,92.84,50673,0,0,0
1268,2023-01-01 14:05:21,567,473,49.3,50721,0,0,0
1269,2023-01-01 14:05:38,408,1210,13.12,50738,0,0,0
1270,2023-01-01 14:06:11,780,1130,2.6,50771,0,0,0
1271,2023-01-01 14:06:12,336,1941,17.82,50772,0,0,0
1272,2023-01-01 14:07:13,987,172,40.03,50833,0,0,0
1273,2023-01-01 14:07:55,103,1827,21.0,50875,0,0,0
1274,2023-01-01 14:08:42,693,1117,22.4,50922,0,0,0
1275,2023-01-01 14:08:59,376,1559,142.29,50939,0,0,0
1276,2023-01-01 14:09:01,389,1398,45.93,50941,0,0,0
1277,2023-01-01 14:09:55,914,316,13.17,50995,0,0,0
1278,2023-01-01 14:10:12,483,1832,13.56,51012,0,0,0
1279,2023-01-01 14:10:18,147,1201,81.72,51018,0,0,0
1280,2023-01-01 14:10:30,661,564,56.79,51030,0,0,0
1281,2023-01-01 14:10:37,431,333,22.93,51037,0,0,0
1282,2023-01-01 14:11:14,620,1098,112.45,51074,0,0,0
1283,2023-01-01 14:11:41,223,1012,84.03,51101,0,0,0
1284,2023-01-01 14:13:02,495,1130,42.77,51182,0,0,0
1285,2023-01-01 14:13:12,382,202,27.11,51192,0,0,0
1286,2023-01-01 14:13:36,348,603,169.58,51216,0,0,0
1287,2023-01-01 14:13:52,186,1329,119.37,51232,0,0,0
1288,2023-01-01 14:15:41,569,1956,122.84,51341,0,0,0
1289,2023-01-01 14:15:56,818,1599,64.08,51356,0,0,0
1290,2023-01-01 14:17:06,803,1337,21.68,51426,0,0,0
1291,2023-01-01 14:17:21,46,101,50.96,51441,0,0,0
1292,2023-01-01 14:17:47,943,591,54.64,51467,0,0,0
1293,2023-01-01 14:18:10,220,1344,54.1,51490,0,0,0
1294,2023-01-01 14:18:28,117,728,30.35,51508,0,0,0
1295,2023-01-01 14:18:56,370,711,13.24,51536,0,0,0
1296,2023-01-01 14:19:16,423,1268,24.52,51556,0,0,0
1297,2023-01-01 14:19:22,830,610,133.51,51562,0,0,0
1298,2023-01-01 14:19:23,559,1388,10.04,51563,0,0,0
1299,2023-01-01 14:19:41,329,844,102.24,51581,0,0,0
1300,2023-01-01 14:19:46,288,1718,27.44,51586,0,0,0
1301,2023-01-01 14:19:49,841,703,92.1,51589,0,0,0
1302,2023-01-01 14:19:50,14,1503,1.36,51590,0,0,0
1303,2023-01-01 14:19:54,981,372,24.43,51594,0,0,0
1304,2023-01-01 14:20:07,925,1751,40.78,51607,0,0,0
1305,2023-01-01 14:20:07,59,379,6.25,51607,0,0,0
1306,2023-01-01 14:20:17,476,1874,90.09,51617,0,0,0
1307,2023-01-01 14:20:26,364,1801,76.12,51626,0,0,0
1308,2023-01-01 14:21:03,444,135,9.83,51663,0,0,0
1309,2023-01-01 14:21:09,168,1896,123.4,51669,0,0,0
1310,2023-01-01 14:21:41,4,1939,92.04,51701,0,0,0
1311,2023-01-01 14:21:53,660,1371,117.68,51713,0,0,0
1312,2023-01-01 14:22:28,390,1625,11.37,51748,0,0,0
1313,2023-01-01 14:22:42,710,1225,1.23,51762,0,0,0
1314,2023-01-01 14:23:01,179,236,50.34,51781,0,0,0
1315,2023-01-01 14:23:19,149,1035,46.74,51799,0,0,0
1316,2023-01-01 14:24:58,649,1128,70.9,51898,0,0,0
1317,2023-01-01 14:25:19,287,1042,9.17,51919,0,0,0
1318,2023-01-01 14:25:21,755,1365,83.81,51921,0,0,0
1319,2023-01-01 14:25:35,756,991,13.73,51935,0,0,0
1320,2023-01-01 14:26:26,408,1198,27.15,51986,0,0,0
1321,2023-01-01 14:26:50,493,1384,5.57,52010,0,0,0
1322,2023-01-01 14:27:41,204,602,33.78,52061,0,0,0
1323,2023-01-01 14:28:47,156,759,94.73,52127,0,0,0
1324,2023-01-01 14:29:08,311,1025,23.54,52148,0,0,0
1325,2023-01-01 14:29:08,741,1451,15.95,52148,0,0,0
1326,2023-01-01 14:29:34,416,953,33.41,52174,0,0,0
1327,2023-01-01 14:31:25,166,412,115.23,52285,0,0,0
1328,2023-01-01 14:31:47,841,1877,51.57,52307,0,0,0
1329,2023-01-01 14:32:08,493,518,5.5,52328,0,0,0
1330,2023-01-01 14:32:25,596,581,59.94,52345,0,0,0
1331,2023-01-01 14:32:36,638,980,35.22,52356,0,0,0
1332,2023-01-01 14:32:59,495,1569,20.3,52379,0,0,0
1333,2023-01-01 14:33:58,303,167,102.85,52438,0,0,0
1334,2023-01-01 14:35:20,335,288,109.41,52520,0,0,0
1335,2023-01-01 14:35:29,239,199,147.57,52529,0,0,0
1336,2023-01-01 14:35:46,328,1243,110.5,52546,0,0,0
1337,2023-01-01 14:35:51,597,355,50.4,52551,0,0,0
1338,2023-01-01 14:36:22,288,1246,118.47,52582,0,0,0
1339,2023-01-01 14:37:59,230,532,68.83,52679,0,0,0
1340,2023-01-01 14:38:08,913,1957,47.58,52688,0,0,0
1341,2023-01-01 14:38:24,825,1595,60.38,52704,0,0,0
1342,2023-01-01 14:38:52,840,1897,68.69,52732,0,0,0
1343,2023-01-01 14:39:54,721,548,26.8,52794,0,0,0
1344,2023-01-01 14:39:55,879,471,30.96,52795,0,0,0
1345,2023-01-01 14:41:01,842,396,10.22,52861,0,0,0
1346,2023-01-01 14:42:50,590,21,25.96,52970,0,0,0
1347,2023-01-01 14:42:58,471,609,25.38,52978,0,0,0
1348,2023-01-01 14:43:02,165,1225,7.54,52982,0,0,0
1349,2023-01-01 14:43:18,743,153,12.04,52998,0,0,0
1350,2023-01-01 14:43:26,684,1777,33.82,53006,0,0,0
1351,2023-01-01 14:43:44,780,1626,8.64,53024,0,0,0
1352,2023-01-01 14:44:05,403,637,5.31,53045,0,0,0
1353,2023-01-01 14:44:17,723,794,43.02,53057,0,0,0
1354,2023-01-01 14:46:11,406,1167,151.32,53171,0,0,0
1355,2023-01-01 14:47:11,359,202,147.45,53231,0,0,0
1356,2023-01-01 14:47:19,676,1672,14.2,53239,0,0,0
1357,2023-01-01 14:48:09,720,1434,11.7,53289,0,0,0
1358,2023-01-01 14:49:47,134,1999,96.24,53387,0,0,0
1359,2023-01-01 14:50:00,567,732,71.79,53400,0,0,0
1360,2023-01-01 14:50:10,474,300,7.08,53410,0,0,0
1361,2023-01-01 14:50:51,382,202,2.77,53451,0,0,0
1362,2023-01-01 14:52:24,654,1323,119.14,53544,0,0,0
1363,2023-01-01 14:52:27,188,16,26.2,53547,0,0,0
1364,2023-01-01 14:52:30,638,1938,27.34,53550,0,0,0
1365,2023-01-01 14:53:09,52,898,36.23,53589,0,0,0
1366,2023-01-01 14:53:18,830,1109,140.5,53598,0,0,0
1367,2023-01-01 14:53:19,453,1514,99.33,53599,0,0,0
1368,2023-01-01 14:53:38,605,562,58.15,53618,0,0,0
1369,2023-01-01 14:56:43,429,348,24.93,53803,0,0,0
1370,2023-01-01 14:58:07,527,1903,13.33,53887,0,0,0
1371,2023-01-01 14:58:18,179,1468,57.96,53898,0,0,0
1372,2023-01-01 14:58:21,555,252,9.27,53901,0,0,0
1373,2023-01-01 15:01:52,718,1227,49.46,54112,0,0,0
1374,2023-01-01 15:02:09,623,68,81.9,54129,0,0,0
1375,2023-01-01 15:02:28,102,284,11.68,54148,0,0,0
1376,2023-01-01 15:02:47,267,1429,0.92,54167,0,0,0
1377,2023-01-01 15:03:08,927,415,59.45,54188,0,0,0
1378,2023-01-01 15:03:24,332,451,42.74,54204,0,0,0
1379,2023-01-01 15:03:30,969,1388,34.36,54210,0,0,0
1380,2023-01-01 15:03:34,566,1620,46.02,54214,0,0,0
1381,2023-01-01 15:03:49,360,375,16.68,54229,0,0,0
1382,2023-01-01 15:04:28,998,1587,21.61,54268,0,0,0
1383,2023-01-01 15:04:37,222,630,30.97,54277,0,0,0
1384,2023-01-01 15:04:38,299,1453,6.95,54278,0,0,0
1385,2023-01-01 15:04:58,716,1331,38.92,54298,0,0,0
1386,2023-01-01 15:05:58,925,437,25.64,54358,0,0,0
1387,2023-01-01 15:06:17,357,364,62.75,54377,0,0,0
1388,2023-01-01 15:06:26,828,868,54.76,54386,0,0,0
1389,2023-01-01 15:06:28,27,850,56.42,54388,0,0,0
1390,2023-01-01 15:06:36,874,1006,49.16,54396,0,0,0
1391,2023-01-01 15:06:46,453,1353,60.34,54406,0,0,0
1392,2023-01-01 15:07:16,180,58,12.69,54436,0,0,0
1393,2023-01-01 15:07:31,127,80,10.1,54451,0,0,0
1394,2023-01-01 15:08:39,161,1034,23.49,54519,0,0,0
1395,2023-01-01 15:10:51,82,1436,33.69,54651,0,0,0
1396,2023-01-01 15:11:16,645,1913,110.94,54676,0,0,0
1397,2023-01-01 15:11:33,884,1696,3.63,54693,0,0,0
1398,2023-01-01 15:12:40,821,1643,57.44,54760,0,0,0
1399,2023-01-01 15:12:45,279,66,113.98,54765,0,0,0
1400,2023-01-01 15:14:30,112,759,41.23,54870,0,0,0
1401,2023-01-01 15:17:59,267,1261,6.64,55079,0,0,0
1402,2023-01-01 15:17:59,33,1709,47.78,55079,0,0,0
1403,2023-01-01 15:18:07,259,176,13.93,55087,0,0,0
1404,2023-01-01 15:18:18,325,1570,52.74,55098,0,0,0
1405,2023-01-01 15:18:36,165,511,9.38,55116,0,0,0
1406,2023-01-01 15:19:20,371,1865,81.67,55160,0,0,0
1407,2023-01-01 15:19:58,987,163,73.95,55198,0,0,0
