TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
3875,2023-01-01 10:47:25,2807,254,109.62,38845,0,0,0
3876,2023-01-01 10:47:36,2541,8947,98.75,38856,0,0,0
3877,2023-01-01 10:47:40,3957,6333,39.43,38860,0,0,0
3878,2023-01-01 10:47:41,418,5303,39.17,38861,0,0,0
3879,2023-01-01 10:47:48,4491,2450,17.23,38868,0,0,0
3880,2023-01-01 10:47:53,964,6119,39.99,38873,0,0,0
3881,2023-01-01 10:48:19,4940,6709,77.93,38899,0,0,0
3882,2023-01-01 10:48:23,4121,3633,32.23,38903,0,0,0
3883,2023-01-01 10:48:35,3691,9861,40.06,38915,0,0,0
3884,2023-01-01 10:48:39,2219,1263,25.05,38919,0,0,0
3885,2023-01-01 10:48:45,3039,451,82.77,38925,0,0,0
3886,2023-01-01 10:48:45,975,745,11.51,38925,0,0,0
3887,2023-01-01 10:49:00,3572,97,82.11,38940,0,0,0
3888,2023-01-01 10:49:01,4836,5250,63.19,38941,0,0,0
3889,2023-01-01 10:49:02,3487,8677,20.9,38942,0,0,0
3890,2023-01-01 10:49:08,772,989,45.76,38948,0,0,0
3891,2023-01-01 10:49:10,3092,404,27.66,38950,0,0,0
3892,2023-01-01 10:49:11,748,500,41.16,38951,0,0,0
3893,2023-01-01 10:49:18,2089,7141,31.95,38958,0,0,0
3894,2023-01-01 10:49:19,1008,2670,10.59,38959,0,0,0
3895,2023-01-01 10:49:25,4075,633,22.77,38965,0,0,0
3896,2023-01-01 10:49:36,1082,8631,20.03,38976,0,0,0
3897,2023-01-01 10:49:43,4770,9323,136.67,38983,0,0,0
3898,2023-01-01 10:50:01,3649,6843,22.27,39001,0,0,0
3899,2023-01-01 10:50:11,912,2853,116.77,39011,0,0,0
3900,2023-01-01 10:50:13,1246,669,54.94,39013,0,0,0
3901,2023-01-01 10:50:30,4903,1285,37.17,39030,0,0,0
3902,2023-01-01 10:50:43,918,7388,4.76,39043,0,0,0
3903,2023-01-01 10:50:49,4251,8837,71.45,39049,0,0,0
3904,2023-01-01 10:50:50,2025,7965,135.62,39050,0,0,0
3905,2023-01-01 10:50:57,3634,8706,27.37,39057,0,0,0
3906,2023-01-01 10:51:02,1376,8682,42.73,39062,0,0,0
3907,2023-01-01 10:51:03,947,5920,61.75,39063,0,0,0
3908,2023-01-01 10:51:04,4481,7602,66.57,39064,0,0,0
3909,2023-01-01 10:51:04,4504,1855,72.32,39064,0,0,0
3910,2023-01-01 10:51:11,1405,2151,11.65,39071,0,0,0
3911,2023-01-01 10:51:16,818,6916,22.73,39076,0,0,0
3912,2023-01-01 10:51:18,4312,8718,41.35,39078,0,0,0
3913,2023-01-01 10:51:26,2754,9644,151.16,39086,0,0,0
3914,2023-01-01 10:51:29,2723,4455,5.11,39089,0,0,0
3915,2023-01-01 10:51:37,2341,8204,58.94,39097,0,0,0
3916,2023-01-01 10:51:40,1897,1564,12.98,39100,0,0,0
3917,2023-01-01 10:51:48,2878,5526,58.64,39108,0,0,0
3918,2023-01-01 10:51:50,1049,9754,17.74,39110,0,0,0
3919,2023-01-01 10:51:53,1842,2547,42.25,39113,0,0,0
3920,2023-01-01 10:51:59,1535,726,133.44,39119,0,0,0
3921,2023-01-01 10:52:06,3489,4358,119.6,39126,0,0,0
3922,2023-01-01 10:52:11,2878,9605,76.01,39131,0,0,0
3923,2023-01-01 10:52:15,2217,5485,37.03,39135,0,0,0
3924,2023-01-01 10:52:18,4100,8857,158.91,39138,0,0,0
3925,2023-01-01 10:52:20,1851,1564,86.16,39140,0,0,0
3926,2023-01-01 10:52:20,1747,7980,48.38,39140,0,0,0
3927,2023-01-01 10:52:36,3115,9730,40.18,39156,0,0,0
3928,2023-01-01 10:52:36,1678,4034,66.73,39156,0,0,0
3929,2023-01-01 10:52:37,1636,5686,114.95,39157,0,0,0
3930,2023-01-01 10:52:38,2382,9234,65.18,39158,0,0,0
3931,2023-01-01 10:52:42,4025,4151,30.17,39162,0,0,0
3932,2023-01-01 10:52:42,4396,3247,145.86,39162,0,0,0
3933,2023-01-01 10:52:49,2024,7810,60.64,39169,0,0,0
3934,2023-01-01 10:52:52,3176,4755,47.75,39172,0,0,0
3935,2023-01-01 10:53:06,938,8170,35.63,39186,0,0,0
3936,2023-01-01 10:53:08,1616,2117,38.87,39188,0,0,0
3937,2023-01-01 10:53:09,4110,7090,50.46,39189,0,0,0
3938,2023-01-01 10:53:10,1638,9171,75.84,39190,0,0,0
3939,2023-01-01 10:53:14,2492,8580,35.29,39194,0,0,0
3940,2023-01-01 10:53:31,4225,6647,13.15,39211,0,0,0
3941,2023-01-01 10:53:33,2135,9040,146.82,39213,0,0,0
3942,2023-01-01 10:53:41,92,7250,63.07,39221,0,0,0
3943,2023-01-01 10:53:42,4951,6710,31.58,39222,0,0,0
3944,2023-01-01 10:53:47,4449,8014,76.6,39227,0,0,0
3945,2023-01-01 10:53:50,3722,3636,5.07,39230,0,0,0
3946,2023-01-01 10:53:52,1491,2892,8.84,39232,0,0,0
3947,2023-01-01 10:53:53,4104,9140,132.45,39233,0,0,0
3948,2023-01-01 10:53:57,3283,6773,102.78,39237,0,0,0
3949,2023-01-01 10:54:00,4612,5223,66.49,39240,0,0,0
3950,2023-01-01 10:54:07,1271,1794,25.55,39247,0,0,0
3951,2023-01-01 10:54:08,2267,2405,20.07,39248,0,0,0
3952,2023-01-01 10:54:13,2547,5365,55.68,39253,0,0,0
3953,2023-01-01 10:54:13,1646,3660,151.79,39253,0,0,0
3954,2023-01-01 10:54:14,4429,8328,23.7,39254,0,0,0
3955,2023-01-01 10:54:16,1447,1897,75.68,39256,0,0,0
3956,2023-01-01 10:54:21,367,776,2.34,39261,0,0,0
3957,2023-01-01 10:54:22,2593,6904,39.18,39262,0,0,0
3958,2023-01-01 10:54:26,3763,1050,51.86,39266,0,0,0
3959,2023-01-01 10:54:27,3268,4738,38.28,39267,0,0,0
3960,2023-01-01 10:54:38,3104,1826,4.27,39278,0,0,0
3961,2023-01-01 10:54:40,3837,1571,46.22,39280,0,0,0
3962,2023-01-01 10:54:41,2969,7379,11.46,39281,0,0,0
3963,2023-01-01 10:54:45,4468,1585,22.62,39285,0,0,0
3964,2023-01-01 10:55:04,521,39,50.36,39304,0,0,0
3965,2023-01-01 10:55:04,1003,7381,63.96,39304,0,0,0
3966,2023-01-01 10:55:05,2850,1513,60.39,39305,0,0,0
3967,2023-01-01 10:55:13,365,7402,65.76,39313,0,0,0
3968,2023-01-01 10:55:26,3376,5324,79.76,39326,0,0,0
3969,2023-01-01 10:55:27,744,9995,62.03,39327,0,0,0
3970,2023-01-01 10:55:29,3772,4764,214.44,39329,0,0,0
3971,2023-01-01 10:55:31,3566,2295,47.62,39331,0,0,0
3972,2023-01-01 10:55:34,1470,3147,6.25,39334,0,0,0
3973,2023-01-01 10:55:36,3832,1307,54.04,39336,0,0,0
3974,2023-01-01 10:55:36,4671,344,65.15,39336,0,0,0
3975,2023-01-01 10:55:45,2829,3456,10.95,39345,0,0,0
3976,2023-01-01 10:55:54,2270,6484,27.48,39354,0,0,0
3977,2023-01-01 10:55:58,38,7180,13.64,39358,0,0,0
3978,2023-01-01 10:56:10,4760,5429,2.19,39370,0,0,0
3979,2023-01-01 10:56:16,235,5249,15.29,39376,0,0,0
3980,2023-01-01 10:56:19,2915,1242,26.42,39379,0,0,0
3981,2023-01-01 10:56:20,1233,6927,30.22,39380,0,0,0
3982,2023-01-01 10:56:26,2131,7798,32.69,39386,0,0,0
3983,2023-01-01 10:56:30,2243,4107,17.37,39390,0,0,0
3984,2023-01-01 10:56:30,4896,6854,3.24,39390,0,0,0
3985,2023-01-01 10:56:31,4599,1100,194.26,39391,0,0,0
3986,2023-01-01 10:56:35,2522,314,56.34,39395,0,0,0
3987,2023-01-01 10:56:41,1080,7285,68.56,39401,0,0,0
3988,2023-01-01 10:56:49,3910,2651,57.8,39409,0,0,0
3989,2023-01-01 10:56:54,832,2866,29.25,39414,0,0,0
3990,2023-01-01 10:56:55,2229,9918,56.54,39415,0,0,0
3991,2023-01-01 10:57:08,3430,1225,103.29,39428,0,0,0
3992,2023-01-01 10:57:16,1714,4289,34.09,39436,0,0,0
3993,2023-01-01 10:57:18,4293,9907,52.51,39438,0,0,0
3994,2023-01-01 10:57:19,2677,203,93.58,39439,0,0,0
3995,2023-01-01 10:57:34,2583,5312,81.78,39454,0,0,0
3996,2023-01-01 10:57:38,3858,5054,6.92,39458,0,0,0
3997,2023-01-01 10:57:40,2405,4399,37.08,39460,0,0,0
3998,2023-01-01 10:57:47,923,5032,34.44,39467,0,0,0
3999,2023-01-01 10:58:04,3301,2776,46.96,39484,0,0,0
4000,2023-01-01 10:58:09,120,3796,18.48,39489,0,0,0
4001,2023-01-01 10:58:10,4014,6266,4.55,39490,0,0,0
4002,2023-01-01 10:58:14,3304,1854,46.96,39494,0,0,0
4003,2023-01-01 10:58:14,3773,8386,23.52,39494,0,0,0
4004,2023-01-01 10:58:19,223,4802,85.95,39499,0,0,0
4005,2023-01-01 10:58:20,1636,1729,146.41,39500,0,0,0
4006,2023-01-01 10:58:22,1170,3551,195.55,39502,0,0,0
4007,2023-01-01 10:58:23,1768,727,17.23,39503,0,0,0
4008,2023-01-01 10:58:26,3618,6927,56.41,39506,0,0,0
4009,2023-01-01 10:58:31,2519,7129,29.66,39511,0,0,0
4010,2023-01-01 10:58:43,111,9933,77.68,39523,0,0,0
4011,2023-01-01 10:58:50,465,3561,30.32,39530,0,0,0
4012,2023-01-01 10:58:52,370,1866,1.28,39532,0,0,0
4013,2023-01-01 10:58:53,2494,3436,86.05,39533,0,0,0
4014,2023-01-01 10:59:00,1346,3837,47.25,39540,0,0,0
4015,2023-01-01 10:59:02,2383,7095,72.63,39542,0,0,0
4016,2023-01-01 10:59:08,453,4440,76.46,39548,0,0,0
4017,2023-01-01 10:59:09,3076,9673,82.6,39549,0,0,0
4018,2023-01-01 10:59:09,89,9322,23.7,39549,0,0,0
4019,2023-01-01 10:59:11,482,6953,25.35,39551,0,0,0
4020,2023-01-01 10:59:14,1874,8696,8.49,39554,0,0,0
4021,2023-01-01 10:59:14,1272,4229,133.87,39554,0,0,0
4022,2023-01-01 10:59:18,3192,9513,86.54,39558,0,0,0
4023,2023-01-01 10:59:21,4567,9647,47.88,39561,0,0,0
4024,2023-01-01 10:59:38,3436,8340,97.11,39578,0,0,0
4025,2023-01-01 10:59:40,2135,147,42.94,39580,0,0,0
4026,2023-01-01 10:59:44,1843,8131,51.94,39584,0,0,0
4027,2023-01-01 10:59:50,3735,2464,43.38,39590,0,0,0
4028,2023-01-01 10:59:56,3494,7685,79.75,39596,0,0,0
4029,2023-01-01 10:59:57,4613,785,71.37,39597,0,0,0
4030,2023-01-01 11:00:00,531,7198,57.97,39600,0,0,0
4031,2023-01-01 11:00:13,4407,8454,56.91,39613,0,0,0
4032,2023-01-01 11:00:16,1307,7382,78.74,39616,0,0,0
4033,2023-01-01 11:00:32,3465,7097,44.0,39632,0,0,0
4034,2023-01-01 11:00:34,1088,6779,36.81,39634,0,0,0
4035,2023-01-01 11:00:45,4858,2348,6.39,39645,0,0,0
4036,2023-01-01 11:00:46,109,6832,41.88,39646,0,0,0
4037,2023-01-01 11:00:49,1324,8991,17.22,39649,0,0,0
4038,2023-01-01 11:00:49,735,6938,58.34,39649,0,0,0
4039,2023-01-01 11:01:04,831,2079,11.05,39664,0,0,0
4040,2023-01-01 11:01:08,2692,5576,121.98,39668,0,0,0
4041,2023-01-01 11:01:13,4671,9525,36.38,39673,0,0,0
4042,2023-01-01 11:01:16,449,2505,141.72,39676,0,0,0
4043,2023-01-01 11:01:16,2856,751,46.2,39676,0,0,0
4044,2023-01-01 11:01:20,1159,2653,36.87,39680,0,0,0
4045,2023-01-01 11:01:22,1531,4709,16.6,39682,0,0,0
4046,2023-01-01 11:01:25,3232,332,6.74,39685,0,0,0
4047,2023-01-01 11:01:27,1930,6022,99.31,39687,0,0,0
4048,2023-01-01 11:01:32,2772,4743,120.67,39692,0,0,0
4049,2023-01-01 11:01:38,4041,9318,111.05,39698,0,0,0
4050,2023-01-01 11:01:40,4936,352,46.1,39700,0,0,0
4051,2023-01-01 11:01:42,2058,2631,62.44,39702,0,0,0
4052,2023-01-01 11:01:48,4571,9580,39.52,39708,0,0,0
4053,2023-01-01 11:01:55,2035,858,110.87,39715,0,0,0
4054,2023-01-01 11:01:56,1586,833,47.36,39716,0,0,0
4055,2023-01-01 11:02:05,3678,730,7.25,39725,0,0,0
4056,2023-01-01 11:02:07,2916,2908,32.52,39727,0,0,0
4057,2023-01-01 11:02:28,4195,2623,38.1,39748,0,0,0
4058,2023-01-01 11:02:30,4013,393,87.5,39750,0,0,0
4059,2023-01-01 11:02:37,98,5970,9.63,39757,0,0,0
4060,2023-01-01 11:02:45,4051,5784,36.98,39765,0,0,0
4061,2023-01-01 11:03:01,4310,7777,70.7,39781,0,0,0
4062,2023-01-01 11:03:03,4955,344,75.06,39783,0,0,0
4063,2023-01-01 11:03:15,2249,5719,56.81,39795,0,0,0
4064,2023-01-01 11:03:19,3273,7569,1.92,39799,0,0,0
4065,2023-01-01 11:03:41,3739,3771,47.95,39821,0,0,0
4066,2023-01-01 11:03:59,3649,565,38.72,39839,0,0,0
4067,2023-01-01 11:04:11,1430,9570,37.6,39851,0,0,0
4068,2023-01-01 11:04:15,837,4837,5.82,39855,0,0,0
4069,2023-01-01 11:04:25,1470,9867,7.3,39865,0,0,0
4070,2023-01-01 11:04:25,3926,4189,187.15,39865,0,0,0
4071,2023-01-01 11:04:26,483,5371,38.2,39866,0,0,0
4072,2023-01-01 11:04:27,680,9466,57.1,39867,0,0,0
4073,2023-01-01 11:04:31,2943,89,5.87,39871,0,0,0
4074,2023-01-01 11:04:32,1458,7876,5.15,39872,0,0,0
4075,2023-01-01 11:04:41,3885,4635,15.66,39881,0,0,0
4076,2023-01-01 11:04:43,1811,4999,19.8,39883,0,0,0
4077,2023-01-01 11:04:53,4490,3306,8.13,39893,0,0,0
4078,2023-01-01 11:05:01,1487,1368,97.33,39901,0,0,0
4079,2023-01-01 11:05:02,4974,4075,96.28,39902,0,0,0
4080,2023-01-01 11:05:02,454,7648,90.41,39902,0,0,0
4081,2023-01-01 11:05:05,2723,2338,9.13,39905,0,0,0
4082,2023-01-01 11:05:14,3604,1562,83.51,39914,0,0,0
4083,2023-01-01 11:05:28,4094,8916,138.54,39928,0,0,0
4084,2023-01-01 11:05:45,209,3348,37.67,39945,0,0,0
4085,2023-01-01 11:05:46,4652,3172,75.19,39946,0,0,0
4086,2023-01-01 11:05:52,838,8146,17.73,39952,0,0,0
4087,2023-01-01 11:06:03,4777,7337,72.43,39963,0,0,0
4088,2023-01-01 11:06:13,4081,4603,5.65,39973,0,0,0
4089,2023-01-01 11:06:18,4357,5377,137.69,39978,0,0,0
4090,2023-01-01 11:06:21,3802,1971,13.21,39981,0,0,0
4091,2023-01-01 11:06:26,3536,5627,49.02,39986,0,0,0
4092,2023-01-01 11:06:27,4083,3557,19.53,39987,0,0,0
4093,2023-01-01 11:06:27,1239,763,36.44,39987,0,0,0
4094,2023-01-01 11:06:29,3122,2012,8.47,39989,0,0,0
4095,2023-01-01 11:06:31,4781,4830,154.83,39991,0,0,0
4096,2023-01-01 11:06:37,3678,4205,8.14,39997,0,0,0
4097,2023-01-01 11:06:44,3534,7419,55.45,40004,0,0,0
4098,2023-01-01 11:06:46,4626,1637,92.97,40006,0,0,0
4099,2023-01-01 11:06:49,3151,6215,31.46,40009,0,0,0
4100,2023-01-01 11:06:51,3133,236,87.48,40011,0,0,0
4101,2023-01-01 11:06:52,4404,3892,58.16,40012,0,0,0
4102,2023-01-01 11:06:58,139,4084,39.97,40018,0,0,0
4103,2023-01-01 11:07:00,4017,5261,28.6,40020,0,0,0
4104,2023-01-01 11:07:02,3485,107,19.44,40022,0,0,0
4105,2023-01-01 11:07:14,4624,8700,16.66,40034,0,0,0
4106,2023-01-01 11:07:14,53,2988,0.96,40034,0,0,0
4107,2023-01-01 11:07:17,323,5350,13.77,40037,0,0,0
4108,2023-01-01 11:07:20,2161,3504,32.61,40040,0,0,0
4109,2023-01-01 11:07:36,721,5476,126.32,40056,0,0,0
4110,2023-01-01 11:07:40,7,2742,25.76,40060,0,0,0
4111,2023-01-01 11:07:42,306,3603,57.0,40062,0,0,0
4112,2023-01-01 11:07:54,4558,4685,91.59,40074,0,0,0
4113,2023-01-01 11:07:55,323,1529,8.08,40075,0,0,0
4114,2023-01-01 11:07:59,4481,9799,46.54,40079,0,0,0
4115,2023-01-01 11:08:01,15,3835,50.45,40081,0,0,0
4116,2023-01-01 11:08:03,1026,7215,67.1,40083,0,0,0
4117,2023-01-01 11:08:08,1219,6060,54.98,40088,0,0,0
4118,2023-01-01 11:08:08,3902,9450,67.12,40088,0,0,0
4119,2023-01-01 11:08:08,3870,8108,83.1,40088,0,0,0
4120,2023-01-01 11:08:09,3814,5368,20.2,40089,0,0,0
4121,2023-01-01 11:08:11,407,6150,14.78,40091,0,0,0
4122,2023-01-01 11:08:18,633,5301,88.1,40098,0,0,0
4123,2023-01-01 11:08:21,3199,7436,23.83,40101,0,0,0
4124,2023-01-01 11:08:39,3404,6076,71.85,40119,0,0,0
4125,2023-01-01 11:08:42,3978,2542,31.78,40122,0,0,0
4126,2023-01-01 11:08:52,1550,9462,5.08,40132,0,0,0
4127,2023-01-01 11:08:55,3396,8472,92.36,40135,0,0,0
4128,2023-01-01 11:08:55,2425,2930,92.3,40135,0,0,0
4129,2023-01-01 11:09:06,2719,3423,13.79,40146,0,0,0
4130,2023-01-01 11:09:06,1994,8449,28.88,40146,0,0,0
4131,2023-01-01 11:09:15,365,3045,25.21,40155,0,0,0
4132,2023-01-01 11:09:16,2251,451,21.75,40156,0,0,0
4133,2023-01-01 11:09:16,4790,9937,17.69,40156,0,0,0
4134,2023-01-01 11:09:21,147,2581,97.45,40161,0,0,0
4135,2023-01-01 11:09:24,1167,6748,92.28,40164,0,0,0
4136,2023-01-01 11:09:26,2981,2648,26.01,40166,0,0,0
4137,2023-01-01 11:09:28,4599,4816,100.19,40168,0,0,0
4138,2023-01-01 11:09:39,3306,712,125.94,40179,0,0,0
4139,2023-01-01 11:09:44,1196,9199,7.24,40184,0,0,0
4140,2023-01-01 11:09:52,802,9558,45.09,40192,0,0,0
4141,2023-01-01 11:09:53,3107,2630,32.5,40193,0,0,0
4142,2023-01-01 11:09:55,1385,2489,110.36,40195,0,0,0
4143,2023-01-01 11:10:00,113,161,139.8,40200,0,0,0
4144,2023-01-01 11:10:01,4197,9827,19.43,40201,0,0,0
4145,2023-01-01 11:10:06,4590,8450,4.32,40206,0,0,0
4146,2023-01-01 11:10:06,747,4201,3.79,40206,0,0,0
4147,2023-01-01 11:10:07,1698,2694,50.11,40207,0,0,0
4148,2023-01-01 11:10:10,4577,4739,36.75,40210,0,0,0
4149,2023-01-01 11:10:10,3207,9234,30.76,40210,0,0,0
4150,2023-01-01 11:10:21,2247,9953,113.31,40221,0,0,0
4151,2023-01-01 11:10:25,4151,6913,48.04,40225,0,0,0
4152,2023-01-01 11:10:39,620,4981,79.07,40239,0,0,0
4153,2023-01-01 11:10:41,4365,7192,43.47,40241,0,0,0
4154,2023-01-01 11:10:52,4032,5035,113.16,40252,0,0,0
4155,2023-01-01 11:10:56,3811,4832,75.93,40256,0,0,0
4156,2023-01-01 11:11:03,2166,5899,45.22,40263,0,0,0
4157,2023-01-01 11:11:06,3142,7767,13.29,40266,0,0,0
4158,2023-01-01 11:11:11,4672,9143,45.55,40271,0,0,0
4159,2023-01-01 11:11:17,2654,6454,81.48,40277,0,0,0
4160,2023-01-01 11:11:17,1108,3154,47.21,40277,0,0,0
4161,2023-01-01 11:11:18,859,2353,48.59,40278,0,0,0
4162,2023-01-01 11:11:19,4089,3244,8.69,40279,0,0,0
4163,2023-01-01 11:11:21,2157,4623,52.48,40281,0,0,0
4164,2023-01-01 11:11:22,3227,5799,20.34,40282,0,0,0
4165,2023-01-01 11:11:23,4011,6491,36.21,40283,0,0,0
4166,2023-01-01 11:11:25,1469,2089,138.27,40285,0,0,0
4167,2023-01-01 11:11:28,3056,5636,35.51,40288,0,0,0
4168,2023-01-01 11:11:35,4985,5295,31.65,40295,0,0,0
4169,2023-01-01 11:11:38,1039,2682,35.09,40298,0,0,0
4170,2023-01-01 11:11:51,2361,6126,14.24,40311,0,0,0
4171,2023-01-01 11:11:52,3076,9612,60.61,40312,0,0,0
4172,2023-01-01 11:11:54,290,8759,24.1,40314,0,0,0
4173,2023-01-01 11:11:55,1430,4932,36.83,40315,0,0,0
4174,2023-01-01 11:11:55,2796,4555,30.81,40315,0,0,0
4175,2023-01-01 11:12:06,1040,8416,61.77,40326,0,0,0
4176,2023-01-01 11:12:11,2861,6952,39.07,40331,0,0,0
4177,2023-01-01 11:12:14,3088,4520,85.29,40334,0,0,0
4178,2023-01-01 11:12:21,2504,2573,27.79,40341,0,0,0
4179,2023-01-01 11:12:24,2018,321,69.68,40344,0,0,0
4180,2023-01-01 11:12:33,1551,9949,42.79,40353,0,0,0
4181,2023-01-01 11:12:33,386,9736,67.94,40353,0,0,0
4182,2023-01-01 11:12:38,1450,5893,78.31,40358,0,0,0
4183,2023-01-01 11:12:40,4972,3731,17.11,40360,0,0,0
4184,2023-01-01 11:13:04,2513,3155,163.49,40384,0,0,0
4185,2023-01-01 11:13:07,4446,1994,53.38,40387,0,0,0
4186,2023-01-01 11:13:11,836,5913,130.46,40391,0,0,0
4187,2023-01-01 11:13:23,444,2472,10.41,40403,0,0,0
4188,2023-01-01 11:13:25,275,7584,39.32,40405,0,0,0
4189,2023-01-01 11:13:47,183,47,54.33,40427,0,0,0
4190,2023-01-01 11:13:50,1621,9992,96.64,40430,0,0,0
4191,2023-01-01 11:13:55,1144,9251,114.54,40435,0,0,0
4192,2023-01-01 11:14:08,840,6551,5.84,40448,0,0,0
4193,2023-01-01 11:14:11,4396,7776,82.98,40451,0,0,0
4194,2023-01-01 11:14:11,3051,8886,103.81,40451,0,0,0
4195,2023-01-01 11:14:15,4879,8443,34.69,40455,0,0,0
4196,2023-01-01 11:14:23,3713,7585,9.27,40463,0,0,0
4197,2023-01-01 11:14:28,4196,3290,1.83,40468,0,0,0
4198,2023-01-01 11:14:29,2265,6375,36.99,40469,0,0,0
4199,2023-01-01 11:14:29,1047,830,129.62,40469,0,0,0
4200,2023-01-01 11:14:37,4622,1411,47.58,40477,0,0,0
4201,2023-01-01 11:14:47,620,2911,63.2,40487,0,0,0
4202,2023-01-01 11:14:55,3716,2790,41.07,40495,0,0,0
4203,2023-01-01 11:14:57,2604,1596,54.27,40497,0,0,0
4204,2023-01-01 11:15:03,25,4590,37.99,40503,0,0,0
4205,2023-01-01 11:15:18,957,3680,115.15,40518,0,0,0
4206,2023-01-01 11:15:24,198,917,190.67,40524,0,0,0
4207,2023-01-01 11:15:25,287,396,3.81,40525,0,0,0
4208,2023-01-01 11:15:29,4012,8845,87.86,40529,0,0,0
4209,2023-01-01 11:15:32,3805,5722,76.35,40532,0,0,0
4210,2023-01-01 11:15:33,1038,2465,152.73,40533,0,0,0
4211,2023-01-01 11:15:45,455,9207,12.69,40545,0,0,0
4212,2023-01-01 11:15:48,1362,3930,151.68,40548,0,0,0
4213,2023-01-01 11:15:52,4442,8881,41.73,40552,0,0,0
4214,2023-01-01 11:15:53,2144,6072,27.34,40553,0,0,0
4215,2023-01-01 11:16:00,652,8894,179.25,40560,0,0,0
4216,2023-01-01 11:16:00,2555,1296,55.55,40560,0,0,0
4217,2023-01-01 11:16:01,743,9795,8.21,40561,0,0,0
4218,2023-01-01 11:16:06,3046,622,25.55,40566,0,0,0
4219,2023-01-01 11:16:24,3239,9806,45.43,40584,0,0,0
4220,2023-01-01 11:16:32,1660,3418,37.9,40592,0,0,0
4221,2023-01-01 11:16:32,3413,6005,51.03,40592,0,0,0
4222,2023-01-01 11:16:36,1861,8370,89.73,40596,0,0,0
4223,2023-01-01 11:16:43,1280,7811,31.34,40603,0,0,0
4224,2023-01-01 11:16:43,1193,9774,87.55,40603,0,0,0
4225,2023-01-01 11:16:50,3162,425,9.08,40610,0,0,0
4226,2023-01-01 11:17:01,3289,5323,84.41,40621,0,0,0
4227,2023-01-01 11:17:05,4934,6823,85.44,40625,0,0,0
4228,2023-01-01 11:17:08,930,8319,24.33,40628,0,0,0
4229,2023-01-01 11:17:14,1381,9273,11.34,40634,0,0,0
4230,2023-01-01 11:17:20,576,6524,89.8,40640,0,0,0
4231,2023-01-01 11:17:21,4784,3895,49.13,40641,0,0,0
4232,2023-01-01 11:17:32,3898,3369,61.63,40652,0,0,0
4233,2023-01-01 11:17:35,4245,7243,30.9,40655,0,0,0
4234,2023-01-01 11:17:39,4749,3105,9.3,40659,0,0,0
4235,2023-01-01 11:17:42,3247,1758,50.8,40662,0,0,0
4236,2023-01-01 11:17:48,4882,3266,47.24,40668,0,0,0
4237,2023-01-01 11:17:51,818,6334,37.98,40671,0,0,0
4238,2023-01-01 11:17:55,4460,1652,28.07,40675,0,0,0
4239,2023-01-01 11:18:08,2217,3675,27.36,40688,0,0,0
4240,2023-01-01 11:18:11,1963,8784,7.11,40691,0,0,0
4241,2023-01-01 11:18:18,1352,5492,62.38,40698,0,0,0
4242,2023-01-01 11:18:20,466,3702,29.18,40700,0,0,0
4243,2023-01-01 11:18:26,4748,4008,18.87,40706,0,0,0
4244,2023-01-01 11:18:31,4938,2491,39.64,40711,0,0,0
4245,2023-01-01 11:18:33,4109,2211,30.95,40713,0,0,0
4246,2023-01-01 11:18:35,1687,7186,50.82,40715,0,0,0
4247,2023-01-01 11:18:37,1368,3945,69.46,40717,0,0,0
4248,2023-01-01 11:18:42,1828,8079,4.65,40722,0,0,0
4249,2023-01-01 11:18:55,3927,109,70.25,40735,0,0,0
4250,2023-01-01 11:19:12,2910,237,10.55,40752,0,0,0
4251,2023-01-01 11:19:23,1761,1464,55.25,40763,0,0,0
4252,2023-01-01 11:19:23,961,8760,69.81,40763,0,0,0
4253,2023-01-01 11:19:25,249,4375,24.53,40765,0,0,0
4254,2023-01-01 11:19:25,695,4281,113.64,40765,0,0,0
4255,2023-01-01 11:19:29,4547,5785,25.95,40769,0,0,0
4256,2023-01-01 11:19:34,2688,2169,9.6,40774,0,0,0
4257,2023-01-01 11:19:39,3212,2257,23.81,40779,0,0,0
4258,2023-01-01 11:19:41,4968,9437,44.1,40781,0,0,0
4259,2023-01-01 11:19:44,717,3197,52.31,40784,0,0,0
4260,2023-01-01 11:19:47,1118,3300,5.92,40787,0,0,0
4261,2023-01-01 11:19:51,759,1831,26.82,40791,0,0,0
4262,2023-01-01 11:20:05,740,8629,52.58,40805,0,0,0
4263,2023-01-01 11:20:09,2983,7459,6.53,40809,0,0,0
4264,2023-01-01 11:20:09,205,6391,61.58,40809,0,0,0
4265,2023-01-01 11:20:10,4544,5169,17.11,40810,0,0,0
4266,2023-01-01 11:20:10,565,8226,22.99,40810,0,0,0
4267,2023-01-01 11:20:16,1606,7625,36.04,40816,0,0,0
4268,2023-01-01 11:20:17,1693,2758,18.0,40817,0,0,0
4269,2023-01-01 11:20:30,1329,4788,114.73,40830,0,0,0
4270,2023-01-01 11:20:32,3605,2363,7.26,40832,0,0,0
4271,2023-01-01 11:20:32,3087,386,129.9,40832,0,0,0
4272,2023-01-01 11:20:36,4105,1513,66.75,40836,0,0,0
4273,2023-01-01 11:20:44,3578,1702,71.67,40844,0,0,0
4274,2023-01-01 11:20:44,1011,630,19.7,40844,0,0,0
